發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,座標-X,座標-Y
112,3,24,20,1,2,03中山區,中山區民生東路1段與林森北路口,0,0,2,1,C03,8,3,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,15,2,29,2,9,1,1,7,9,1,10,1,11,,44,,1,22,9,121.5255101,25.0580011
112,3,24,20,1,2,03中山區,中山區民生東路1段與林森北路口,0,0,2,2,C03,8,3,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,15,2,33,2,9,1,1,7,9,1,10,1,12,,23,,1,22,9,121.5255101,25.0580011
112,3,24,20,21,2,04大安區,大安區羅斯福路3段61號,0,0,1,1,C03,8,3,5,50,14,9,1,5,4,5,7,4,4,10,3,5,2,13,1,27,2,9,1,1,7,9,1,10,1,11,,23,,1,22,9,121.5258895,25.0228442
112,3,24,20,21,2,04大安區,大安區羅斯福路3段61號,0,0,1,2,B03,8,3,5,50,14,9,1,5,4,5,7,4,4,10,3,5,2,13,1,29,3,10,1,1,7,10,1,8,1,3,,7,,1,22,9,121.5258895,25.0228442
112,3,24,20,30,2,03中山區,中山區林森北路與南京東路1段口,0,0,1,1,B01,8,3,5,50,4,2,1,5,4,5,7,4,4,1,4,5,2,17,1,50,4,11,3,4,7,15,7,19,11,15,,44,,2,22,9,121.5252812,25.05189226
112,3,24,20,30,2,03中山區,中山區林森北路與南京東路1段口,0,0,1,2,C03,8,3,5,50,4,2,1,5,4,5,7,4,4,1,4,5,2,17,2,25,2,9,1,4,7,9,1,10,1,11,,23,,1,22,9,121.5252812,25.05189226
112,3,24,20,38,2,01大同區,大同區長安西路與太原路口,0,0,1,2,C03,8,3,5,50,14,9,1,5,4,5,7,1,1,9,4,5,1,16,2,39,2,9,3,4,7,9,1,10,1,14,,44,,1,22,9,121.5154636,25.0512719
112,3,24,20,38,2,01大同區,大同區長安西路與太原路口,0,0,1,1,B01,8,3,5,50,14,9,1,5,4,5,7,1,1,9,4,5,1,16,1,55,3,10,3,4,7,11,1,4,1,1,,10,,1,22,9,121.5154636,25.0512719
112,3,24,20,59,2,03中山區,中山區中山北路2段與南京西路口,0,0,2,2,C03,8,3,5,50,4,2,1,5,4,5,7,1,1,1,4,1,2,18,1,57,2,9,1,1,7,9,1,10,1,11,,44,,1,22,9,121.5224563,25.052482
112,3,24,20,59,2,03中山區,中山區中山北路2段與南京西路口,0,0,2,1,A11,8,3,5,50,4,2,1,5,4,5,7,1,1,1,4,1,2,18,1,42,3,10,1,1,7,9,1,3,11,15,,61,,1,22,9,121.5224563,25.052482
112,3,24,20,59,2,03中山區,中山區中山北路2段與南京西路口,0,0,2,3,H02,8,3,5,50,4,2,1,5,4,5,7,1,1,1,4,1,2,18,2,52,2,9,4,5,7,17,8,20,10,16,,67,,1,22,9,121.5224563,25.052482
112,3,24,21,23,2,04大安區,大安區基隆路2段204號,0,0,1,1,C03,8,3,5,50,14,9,1,4,4,5,7,4,4,1,4,5,2,17,2,36,3,10,1,1,7,8,1,10,1,14,,7,,1,22,9,121.5518346,25.0238534
112,3,24,21,23,2,04大安區,大安區基隆路2段204號,0,0,1,2,C03,8,3,5,50,14,9,1,4,4,5,7,4,4,1,4,5,2,17,1,28,2,9,1,1,7,12,1,10,1,15,,44,,1,22,9,121.5518346,25.0238534
112,3,24,21,26,2,12內湖區,內湖區舊宗路2段113號,0,0,1,1,F01,7,3,5,50,15,20,2,5,4,5,7,2,1,9,4,5,2,27,1,27,2,7,3,4,7,9,8,20,1,16,,23,,1,22,9,121.5748459,25.06924506
112,3,24,21,26,2,12內湖區,內湖區舊宗路2段113號,0,0,1,2,,7,3,5,50,15,20,2,5,4,5,7,2,1,9,4,5,2,27,3,0,,,,,,,,,10,,,67,,1,,,121.5748459,25.06924506
112,3,24,22,7,2,02萬華區,萬華區堤外便道(華中191燈桿),0,0,3,1,C03,8,3,8,40,14,9,1,5,4,5,7,4,4,10,5,5,2,12,1,18,2,9,1,1,7,9,1,10,1,11,,13,,1,22,9,121.49145,25.02182087
112,3,24,22,7,2,02萬華區,萬華區堤外便道(華中191燈桿),0,0,3,2,F01,8,3,8,40,14,9,1,5,4,5,7,4,4,10,5,5,2,12,1,30,2,9,3,1,7,7,8,20,9,16,,7,,1,22,9,121.49145,25.02182087
112,3,24,22,7,2,02萬華區,萬華區堤外便道(華中191燈桿),0,0,3,3,H02,8,3,8,40,14,9,1,5,4,5,7,4,4,10,5,5,2,12,1,18,2,9,1,1,7,21,8,20,10,16,,67,,1,22,9,121.49145,25.02182087
112,3,24,22,15,2,12內湖區,內湖區瑞光路209號,0,0,2,2,C03,7,3,5,50,14,9,1,5,4,5,7,2,1,4,3,5,2,13,2,64,2,9,1,1,7,7,1,10,1,14,,7,,1,22,9,121.5791123,25.07379817
112,3,24,22,15,2,12內湖區,內湖區瑞光路209號,0,0,2,1,C03,7,3,5,50,14,9,1,5,4,5,7,2,1,4,3,5,2,13,2,45,2,9,1,1,7,9,1,10,1,12,,23,,1,22,9,121.5791123,25.07379817
112,3,24,22,30,2,02萬華區,萬華區康定路275號,0,0,1,1,B01,6,4,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,16,1,60,3,10,3,4,7,8,1,4,9,7,,7,,1,22,9,121.5011448,25.03440789
112,3,24,22,30,2,02萬華區,萬華區康定路275號,0,0,1,2,C03,6,4,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,16,2,74,2,9,1,4,7,9,1,10,1,11,,44,,1,22,9,121.5011448,25.03440789
112,3,24,22,36,2,07信義區,信義區市民大道6段與中坡北路口,0,0,1,2,C03,8,3,5,40,4,2,1,5,4,5,7,2,1,3,4,5,2,13,1,18,3,10,1,1,7,7,1,10,1,13,,7,,1,22,9,121.5800027,25.0489261
112,3,24,22,36,2,07信義區,信義區市民大道6段與中坡北路口,0,0,1,1,C03,8,3,5,40,4,2,1,5,4,5,7,2,1,3,4,5,2,13,1,38,2,7,1,1,7,9,1,9,1,11,,16,,1,22,9,121.5800027,25.0489261
112,3,24,22,53,2,03中山區,中山區合江街與合江街70巷口,0,0,2,1,C03,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,2,24,2,9,1,1,7,5,1,10,1,14,,8,,1,22,9,121.5391267,25.0569288
112,3,24,22,53,2,03中山區,中山區合江街與合江街70巷口,0,0,2,2,C04,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,2,33,2,9,1,1,7,9,1,10,1,11,,44,,1,22,9,121.5391267,25.0569288
112,3,24,23,20,2,01大同區,大同區環河北路1段與長安西路口口,0,0,1,2,C03,8,3,5,50,3,1,1,5,4,5,7,3,1,8,3,5,2,12,1,20,3,10,1,1,7,9,1,10,1,14,,44,,1,22,9,121.5073281,25.05231501
112,3,24,23,20,2,01大同區,大同區環河北路1段與長安西路口口,0,0,1,3,H02,8,3,5,50,3,1,1,5,4,5,7,3,1,8,3,5,2,12,2,18,2,8,1,5,7,20,8,20,10,16,,67,,1,22,9,121.5073281,25.05231501
112,3,24,23,20,2,01大同區,大同區環河北路1段與長安西路口口,0,0,1,1,B01,8,3,5,50,3,1,1,5,4,5,7,3,1,8,3,5,2,12,1,66,3,10,1,1,7,6,1,4,1,5,,9,,1,22,9,121.5073281,25.05231501
112,3,24,23,51,2,02萬華區,萬華區昆明街與桂林路口,0,0,2,1,C03,8,1,5,50,4,1,1,5,4,5,7,1,1,4,3,5,2,11,2,14,2,8,1,1,7,5,2,18,1,12,,8,,1,22,9,121.5038377,25.0380071
112,3,24,23,51,2,02萬華區,萬華區昆明街與桂林路口,0,0,2,2,C02,8,1,5,50,4,1,1,5,4,5,7,1,1,4,3,5,2,11,1,20,2,9,1,1,7,9,1,9,1,14,,44,,1,22,9,121.5038377,25.0380071
112,3,25,0,21,2,03中山區,中山區林森北路311號,0,0,2,1,C03,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,1,45,2,9,1,1,7,11,1,10,1,11,,26,,1,22,9,121.5254595,25.056012
112,3,25,0,21,2,03中山區,中山區林森北路311號,0,0,2,2,C03,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,2,31,2,9,1,1,7,9,1,10,1,11,,4,,1,22,9,121.5254595,25.056012
112,3,25,0,41,2,10文山區,文山區木柵路4段與木柵路4段111巷口口,0,0,2,2,C03,8,3,5,0,3,2,1,5,4,5,7,2,1,4,3,5,2,3,1,22,2,9,1,1,7,9,1,10,2,11,,15,,1,22,9,121.5740315,24.99772113
112,3,25,0,41,2,10文山區,文山區木柵路4段與木柵路4段111巷口口,0,0,2,1,H01,8,3,5,0,3,2,1,5,4,5,7,2,1,4,3,5,2,3,2,21,2,9,3,1,8,16,8,20,2,16,,52,,1,22,9,121.5740315,24.99772113
112,3,25,1,9,2,07信義區,信義區永吉路與永吉路30巷口,0,0,1,1,B01,7,1,5,50,14,9,1,5,4,5,7,1,1,3,4,5,2,18,1,66,2,1,1,1,7,9,1,4,2,1,,43,,1,22,9,121.5689782,25.0456482
112,3,25,1,9,2,07信義區,信義區永吉路與永吉路30巷口,0,0,1,2,,7,1,5,50,14,9,1,5,4,5,7,1,1,3,4,5,2,18,3,0,,,,,,,,,,,,67,,1,,,121.5689782,25.0456482
112,3,25,1,12,2,07信義區,信義區吳興街與吳興街99巷口,0,0,2,2,C03,8,3,5,50,3,1,1,5,4,5,7,4,4,8,5,5,1,17,1,43,2,6,1,1,7,9,6,10,1,11,,14,,1,22,9,121.5608589,25.0304211
112,3,25,1,12,2,07信義區,信義區吳興街與吳興街99巷口,0,0,2,1,C03,8,3,5,50,3,1,1,5,4,5,7,4,4,8,5,5,1,17,2,25,2,9,1,1,7,5,1,10,1,14,,6,,1,22,9,121.5608589,25.0304211
112,3,25,1,42,2,03中山區,中山區天津街與中山北路1段105巷口,0,0,1,2,B03,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,1,53,3,10,1,1,7,9,1,8,2,4,,14,,1,22,9,121.5231786,25.0507591
112,3,25,1,42,2,03中山區,中山區天津街與中山北路1段105巷口,0,0,1,1,C03,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,2,32,2,9,1,1,7,9,1,10,2,11,,6,,1,22,9,121.5231786,25.0507591
112,3,25,1,49,2,08士林區,士林區延平北路6段與通河西街2段口,0,0,1,1,C03,8,3,5,50,4,1,1,5,4,5,7,1,1,1,5,5,2,16,1,16,2,1,1,1,7,9,2,18,2,11,,25,,1,22,9,121.4978352,25.0939917
112,3,25,1,49,2,08士林區,士林區延平北路6段與通河西街2段口,0,0,1,2,B03,8,3,5,50,4,1,1,5,4,5,7,1,1,1,5,5,2,16,1,52,3,10,1,1,7,6,1,4,2,4,,44,,1,22,9,121.4978352,25.0939917
112,3,25,2,9,2,06松山區,松山區長安東路2段與南京東路3段256巷口,0,0,3,3,H02,8,3,5,30,3,1,1,5,4,5,7,4,4,5,4,5,2,16,2,18,2,9,1,1,7,21,8,20,10,16,,60,,1,22,9,121.5446384,25.04824666
112,3,25,2,9,2,06松山區,松山區長安東路2段與南京東路3段256巷口,0,0,3,4,B03,8,3,5,30,3,1,1,5,4,5,7,4,4,5,4,5,2,16,1,41,3,10,1,1,7,15,1,8,9,15,,42,,1,22,9,121.5446384,25.04824666
112,3,25,2,9,2,06松山區,松山區長安東路2段與南京東路3段256巷口,0,0,3,2,C03,8,3,5,30,3,1,1,5,4,5,7,4,4,5,4,5,2,16,2,16,2,9,1,1,7,9,2,18,1,11,,42,,1,22,9,121.5446384,25.04824666
112,3,25,2,9,2,06松山區,松山區長安東路2段與南京東路3段256巷口,0,0,3,1,C03,8,3,5,30,3,1,1,5,4,5,7,4,4,5,4,5,2,16,1,57,2,9,1,1,7,6,1,10,1,14,,6,,1,22,9,121.5446384,25.04824666
112,3,25,3,8,2,01大同區,大同區民權西路與蘭州街口,0,0,2,2,C03,7,3,5,50,4,1,1,5,4,1,7,1,1,1,4,5,2,15,1,28,2,9,1,1,7,9,1,10,2,11,,13,,1,22,9,121.5147825,25.0631043
112,3,25,3,8,2,01大同區,大同區民權西路與蘭州街口,0,0,2,1,C03,7,3,5,50,4,1,1,5,4,1,7,1,1,1,4,5,2,15,1,87,2,9,1,1,7,9,3,18,2,12,,25,,1,22,9,121.5147825,25.0631043
112,3,25,3,16,2,02萬華區,萬華區環河南路2段162號,0,0,1,1,C03,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,2,47,2,9,1,1,7,9,1,10,1,12,,42,,1,22,9,121.494051,25.0351356
112,3,25,3,16,2,02萬華區,萬華區環河南路2段162號,0,0,1,2,B03,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,4,0,4,11,3,4,7,15,7,19,11,15,,43,,2,22,9,121.494051,25.0351356
112,3,25,3,16,2,02萬華區,萬華區環河南路2段162號,0,0,1,3,B12,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,4,0,4,11,3,4,7,15,7,19,11,15,,43,,2,22,9,121.494051,25.0351356
112,3,25,3,21,2,04大安區,大安區忠孝東路4段181巷7弄與忠孝東路4段205巷口,0,0,1,2,C03,8,3,5,30,5,2,1,5,4,5,7,4,4,9,3,5,1,16,2,24,2,9,1,1,7,9,1,10,2,11,,44,,1,22,9,121.5519102,25.042095
112,3,25,3,21,2,04大安區,大安區忠孝東路4段181巷7弄與忠孝東路4段205巷口,0,0,1,1,B03,8,3,5,30,5,2,1,5,4,5,7,4,4,9,3,5,1,16,1,33,3,10,1,1,7,9,1,8,2,8,,25,,1,22,9,121.5519102,25.042095
112,3,25,4,49,2,02萬華區,萬華區環河南路2段(5巷旁),0,0,1,1,C03,6,3,5,50,14,9,1,4,4,3,7,4,4,1,4,5,2,17,1,53,2,9,1,1,7,9,1,10,1,11,,23,,1,22,9,121.4978304,25.03966829
112,3,25,4,49,2,02萬華區,萬華區環河南路2段(5巷旁),0,0,1,2,B03,6,3,5,50,14,9,1,4,4,3,7,4,4,1,4,5,2,17,1,24,3,10,1,1,7,13,1,8,9,7,,38,,1,22,9,121.4978304,25.03966829
112,3,25,5,52,2,04大安區,大安區信義路3段與信義路3段31巷口,0,0,1,1,C03,7,2,5,30,3,1,1,4,4,5,7,4,4,10,5,5,2,17,2,40,3,10,1,1,7,5,3,18,11,15,,6,,1,22,9,121.5345965,25.0336835
112,3,25,5,52,2,04大安區,大安區信義路3段與信義路3段31巷口,0,0,1,2,C03,7,2,5,30,3,1,1,4,4,5,7,4,4,10,5,5,2,17,1,49,2,9,3,4,7,9,1,10,11,12,,14,,1,22,9,121.5345965,25.0336835
112,3,25,7,34,2,12內湖區,內湖區新明路426巷與新明路380巷6弄口,0,0,2,2,H01,8,1,5,30,3,2,1,5,4,5,7,4,4,10,5,5,2,2,2,86,2,1,4,5,8,16,8,20,10,16,,67,,1,22,9,121.579288,25.05527214
112,3,25,7,34,2,12內湖區,內湖區新明路426巷與新明路380巷6弄口,0,0,2,1,C03,8,1,5,30,3,2,1,5,4,5,7,4,4,10,5,5,2,2,1,31,2,8,1,1,7,9,1,10,2,12,,23,,1,22,9,121.579288,25.05527214
112,3,25,7,43,2,07信義區,信義區信義路5段與松仁路口,0,0,1,2,H01,7,1,5,50,4,2,1,5,4,5,7,1,1,1,4,5,2,3,2,17,2,9,4,5,8,16,8,20,10,16,,67,,1,22,9,121.5684913,25.03289546
112,3,25,7,43,2,07信義區,信義區信義路5段與松仁路口,0,0,1,1,A02,7,1,5,50,4,2,1,5,4,5,7,1,1,1,4,5,2,3,1,57,3,10,1,1,7,6,1,2,9,5,,15,,2,22,9,121.5684913,25.03289546
112,3,25,7,52,2,10文山區,文山區育英街45巷8號,0,0,1,2,C03,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,1,26,2,9,1,1,7,9,6,10,1,12,,44,,1,22,9,121.538113,24.99116426
112,3,25,7,52,2,10文山區,文山區育英街45巷8號,0,0,1,1,B03,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,1,52,3,10,1,1,7,1,1,8,1,4,,19,,1,22,9,121.538113,24.99116426
112,3,25,7,53,2,05中正區,中正區信義路1段北側車道(東門國小),0,0,1,2,C03,7,1,5,50,14,9,1,4,4,5,7,4,4,10,3,5,2,12,2,42,2,8,1,1,7,9,1,10,2,11,,23,,1,22,9,121.5206068,25.03740244
112,3,25,7,53,2,05中正區,中正區信義路1段北側車道(東門國小),0,0,1,1,B03,7,1,5,50,14,9,1,4,4,5,7,4,4,10,3,5,2,12,1,45,3,10,1,1,7,1,1,8,1,4,,19,,1,22,9,121.5206068,25.03740244
112,3,25,8,10,2,09北投區,北投區東華街2段202號,0,0,1,2,B03,7,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,1,47,3,10,3,4,7,15,1,8,1,7,,44,,1,22,9,121.5101718,25.12033966
112,3,25,8,10,2,09北投區,北投區東華街2段202號,0,0,1,1,C03,7,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,2,54,2,9,3,4,7,9,1,10,1,12,,16,,1,22,9,121.5101718,25.12033966
112,3,25,8,28,2,05中正區,中正區金華街28號,0,0,2,2,C03,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,1,31,2,9,3,4,7,9,1,10,2,11,,44,,1,22,9,121.5204141,25.031781
112,3,25,8,28,2,05中正區,中正區金華街28號,0,0,2,1,C03,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,1,63,2,7,3,4,7,7,1,10,2,11,,7,,1,22,9,121.5204141,25.031781
112,3,25,8,35,2,06松山區,松山區復興北路與民權東路3段口,0,0,1,1,C03,7,1,5,50,4,1,1,5,4,5,7,1,1,1,4,4,2,12,2,21,2,9,1,1,7,9,1,10,2,14,,42,,1,22,9,121.5441389,25.0623145
112,3,25,8,35,2,06松山區,松山區復興北路與民權東路3段口,0,0,1,2,B03,7,1,5,50,4,1,1,5,4,5,7,1,1,1,4,4,2,12,1,47,3,10,1,1,7,9,1,10,2,2,,44,,1,22,9,121.5441389,25.0623145
112,3,25,8,40,2,05中正區,中正區愛國西路與延平南路口,0,0,1,1,C03,7,1,5,40,14,8,1,5,4,5,7,1,1,1,4,4,2,12,1,40,3,10,1,1,7,6,1,10,2,15,,44,,1,22,9,121.5078763,25.0366021
112,3,25,8,40,2,05中正區,中正區愛國西路與延平南路口,0,0,1,2,C03,7,1,5,40,14,8,1,5,4,5,7,1,1,1,4,4,2,12,2,30,2,9,1,1,7,9,1,10,2,11,,23,,1,22,9,121.5078763,25.0366021
112,3,25,9,10,2,11南港區,南港區研究院路3段2巷18號,0,0,1,1,B03,8,1,5,30,11,9,1,5,4,5,7,4,4,10,5,5,2,17,2,39,3,10,1,1,7,1,1,8,1,15,,19,,1,22,9,121.6149826,25.035574
112,3,25,9,10,2,11南港區,南港區研究院路3段2巷18號,0,0,1,2,C03,8,1,5,30,11,9,1,5,4,5,7,4,4,10,5,5,2,17,2,54,2,9,1,1,7,9,1,10,1,15,,42,,1,22,9,121.6149826,25.035574
112,3,25,9,11,2,09北投區,北投區中央北路2段與中央北路2段350巷口,0,0,1,1,B01,8,1,5,50,3,1,1,5,4,5,7,2,1,5,4,5,2,17,1,41,3,10,1,1,7,5,1,4,1,8,,8,,1,22,9,121.4882842,25.13834702
112,3,25,9,11,2,09北投區,北投區中央北路2段與中央北路2段350巷口,0,0,1,2,C03,8,1,5,50,3,1,1,5,4,5,7,2,1,5,4,5,2,17,1,18,2,9,1,1,7,9,1,10,1,12,,23,,1,22,9,121.4882842,25.13834702
112,3,25,9,55,2,04大安區,大安區安和路2段與安和路2段171巷口,0,0,1,1,F01,7,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,2,36,2,9,2,1,7,5,8,20,2,16,,44,,1,22,9,121.5499277,25.0280251
112,3,25,9,55,2,04大安區,大安區安和路2段與安和路2段171巷口,0,0,1,2,B03,7,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,1,38,3,10,1,1,7,9,1,8,2,2,,44,,1,22,9,121.5499277,25.0280251
112,3,25,10,36,2,07信義區,信義區信義路5段1號世貿捷運1號出口,0,0,2,1,C04,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,1,27,2,9,1,1,7,9,5,18,5,11,,23,,1,22,9,121.5617673,25.0330508
112,3,25,10,36,2,07信義區,信義區信義路5段1號世貿捷運1號出口,0,0,2,2,C03,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,1,24,2,9,1,1,7,14,1,10,2,13,,44,,1,22,9,121.5617673,25.0330508
112,3,25,10,45,2,09北投區,北投區明德路與振華街口,0,0,1,1,C04,7,1,5,50,4,1,1,5,4,5,7,2,1,5,4,5,2,12,2,39,2,8,1,1,7,5,1,11,2,14,,8,,1,22,9,121.5200895,25.1154986
112,3,25,10,45,2,09北投區,北投區明德路與振華街口,0,0,1,2,C03,7,1,5,50,4,1,1,5,4,5,7,2,1,5,4,5,2,12,2,64,3,10,1,1,7,9,1,10,2,12,,44,,1,22,9,121.5200895,25.1154986
112,3,25,11,20,2,03中山區,中山區長春路258巷與長春路258巷10弄口,0,0,2,1,B03,7,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,1,53,3,10,1,1,7,9,1,8,2,5,,6,,1,22,9,121.5390754,25.0538939
112,3,25,11,20,2,03中山區,中山區長春路258巷與長春路258巷10弄口,0,0,2,2,C03,7,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,1,22,2,8,1,1,7,9,1,10,2,11,,14,,1,22,9,121.5390754,25.0538939
112,3,25,11,20,2,03中山區,中山區長春路258巷與長春路258巷10弄口,0,0,2,3,H02,7,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,2,49,2,7,1,5,7,20,8,20,10,16,,67,,1,22,9,121.5390754,25.0538939
112,3,25,11,40,2,09北投區,北投區石牌路2段與石牌路2段325巷口,0,0,1,1,C03,8,1,5,50,4,1,1,5,4,5,7,2,1,5,5,5,1,16,1,23,3,10,1,1,7,5,1,10,1,12,,8,,1,22,9,121.5237861,25.12201247
112,3,25,11,40,2,09北投區,北投區石牌路2段與石牌路2段325巷口,0,0,1,2,C03,8,1,5,50,4,1,1,5,4,5,7,2,1,5,5,5,1,16,1,62,2,9,1,1,7,9,1,10,1,11,,44,,1,22,9,121.5237861,25.12201247
112,3,25,11,58,2,05中正區,中正區南海路與重慶南路2段口口,0,0,1,2,B03,8,1,5,50,4,1,1,5,4,5,7,1,1,10,4,5,1,17,2,42,3,10,1,1,7,9,1,8,1,2,,23,,1,22,9,121.5144448,25.03182347
112,3,25,11,58,2,05中正區,中正區南海路與重慶南路2段口口,0,0,1,1,C03,8,1,5,50,4,1,1,5,4,5,7,1,1,10,4,5,1,17,2,21,2,9,1,1,7,7,1,10,1,14,,7,,1,22,9,121.5144448,25.03182347
112,3,25,11,58,2,05中正區,中正區南海路與重慶南路2段口口,0,0,1,3,H02,8,1,5,50,4,1,1,5,4,5,7,1,1,10,4,5,1,17,2,21,4,11,1,5,7,20,8,20,10,16,,67,,1,22,9,121.5144448,25.03182347
112,3,25,12,4,2,04大安區,大安區忠孝東路4段216巷與敦化南路1段233巷口,0,0,1,2,C03,7,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,17,1,56,2,9,1,1,7,15,1,10,2,13,,6,,1,22,9,121.5529116,25.040328
112,3,25,12,4,2,04大安區,大安區忠孝東路4段216巷與敦化南路1段233巷口,0,0,1,1,C03,7,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,17,1,54,3,10,1,1,7,9,1,10,2,11,,23,,1,22,9,121.5529116,25.040328
112,3,25,12,5,2,12內湖區,內湖區成功路5段與大湖山莊街口口,0,0,1,1,B03,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,1,76,4,11,3,4,7,15,7,19,11,15,,17,,2,22,9,121.6013917,25.08433351
112,3,25,12,5,2,12內湖區,內湖區成功路5段與大湖山莊街口口,0,0,1,2,C03,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,1,80,2,9,1,1,7,9,1,10,1,14,,17,,1,22,9,121.6013917,25.08433351
112,3,25,12,25,2,05中正區,中正區重慶南路1段與漢口街1段口,0,0,1,2,B01,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,1,48,3,10,1,1,7,9,1,4,2,4,,25,,1,22,9,121.5132821,25.0451843
112,3,25,12,25,2,05中正區,中正區重慶南路1段與漢口街1段口,0,0,1,1,C03,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,1,32,2,9,1,1,7,9,1,10,2,11,,25,,1,22,9,121.5132821,25.0451843
112,3,25,12,27,2,10文山區,文山區忠順街1段9巷14號,0,0,1,3,B03,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,12,2,80,3,10,1,1,7,13,1,8,1,7,,44,,1,22,9,121.5568125,24.98431228
112,3,25,12,27,2,10文山區,文山區忠順街1段9巷14號,0,0,1,1,B03,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,12,1,74,3,10,1,1,7,7,1,8,1,1,,4,,1,22,9,121.5568125,24.98431228
112,3,25,12,27,2,10文山區,文山區忠順街1段9巷14號,0,0,1,2,F01,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,12,1,83,2,9,3,1,7,9,8,20,1,16,,44,,1,22,9,121.5568125,24.98431228
112,3,25,12,40,2,03中山區,中山區市民大道3段33號,0,0,1,1,C03,7,1,5,40,14,9,1,5,4,5,7,4,4,5,4,5,2,17,1,39,3,10,1,1,7,8,1,10,1,13,,7,,1,22,9,121.5344834,25.045135
112,3,25,12,40,2,03中山區,中山區市民大道3段33號,0,0,1,2,C03,7,1,5,40,14,9,1,5,4,5,7,4,4,5,4,5,2,17,2,50,2,8,1,1,7,9,1,10,1,11,,44,,1,22,9,121.5344834,25.045135
112,3,25,12,50,2,05中正區,中正區重慶南路1段與漢口街1段口,0,0,2,1,C05,7,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,2,17,2,25,3,10,1,4,7,5,1,10,1,15,,8,,1,22,9,121.51331,25.04515565
112,3,25,12,50,2,05中正區,中正區重慶南路1段與漢口街1段口,0,0,2,4,H02,7,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,2,17,2,54,2,9,1,5,7,21,8,20,10,15,,67,,1,22,9,121.51331,25.04515565
112,3,25,12,50,2,05中正區,中正區重慶南路1段與漢口街1段口,0,0,2,2,C03,7,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,2,17,1,21,2,9,1,4,7,9,1,10,1,11,,16,,1,22,9,121.51331,25.04515565
112,3,25,12,50,2,05中正區,中正區重慶南路1段與漢口街1段口,0,0,2,3,C03,7,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,2,17,1,53,3,10,1,4,7,9,1,10,1,13,,44,,1,22,9,121.51331,25.04515565
112,3,25,13,0,2,07信義區,信義區市府路45號旁,0,0,1,2,F01,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,17,2,34,2,9,2,1,7,9,8,20,1,16,,43,,1,22,9,121.563638,25.03502103
