發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,安全帽,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,座標-X,座標-Y
111,7,23,22,0,2,10文山區,文山區和平東路4段155巷與和平東路4段口,0,0,1,1,B03,8,3,5,40,3,2,1,5,4,5,7,4,4,9,4,5,1,12,1,21,3,10,1,1,7,9,1,4,1,2,,23,23,1,22,9,121.5693597,25.00489293
111,7,23,22,0,2,10文山區,文山區和平東路4段155巷與和平東路4段口,0,0,1,2,C03,8,3,5,40,3,2,1,5,4,5,7,4,4,9,4,5,1,12,1,59,2,9,1,1,7,9,3,18,1,11,,44,23,1,22,9,121.5693597,25.00489293
111,7,23,23,50,2,05中正區,中正區羅斯福路1段與南海路口,0,0,1,1,B03,8,3,5,30,4,2,1,5,4,5,7,1,1,10,4,5,2,12,2,26,3,10,1,1,7,9,1,8,2,2,,17,17,1,22,9,121.5178727,25.03277954
111,7,23,23,50,2,05中正區,中正區羅斯福路1段與南海路口,0,0,1,2,C03,8,3,5,30,4,2,1,5,4,5,7,1,1,10,4,5,2,12,2,19,2,9,1,1,7,9,1,10,2,14,,17,17,1,22,9,121.5178727,25.03277954
111,7,23,23,50,2,05中正區,中正區羅斯福路1段與南海路口,0,0,1,3,H02,8,3,5,30,4,2,1,5,4,5,7,1,1,10,4,5,2,12,2,22,4,11,1,5,7,20,8,20,10,16,,67,17,1,22,9,121.5178727,25.03277954
111,7,24,0,23,2,03中山區,中山區中山北路3段與民族東路口,0,0,2,1,H01,8,3,5,50,4,1,1,5,4,5,7,1,1,1,2,5,2,29,1,19,3,10,4,5,8,20,8,20,10,16,,60,60,1,22,9,121.5229452,25.0683995
111,7,24,0,23,2,03中山區,中山區中山北路3段與民族東路口,0,0,2,2,B03,8,3,5,50,4,1,1,5,4,5,7,1,1,1,2,5,2,29,1,25,3,10,1,1,7,9,1,8,1,5,,44,60,1,22,9,121.5229452,25.0683995
111,7,24,0,23,2,03中山區,中山區中山北路3段與民族東路口,0,0,2,3,C03,8,3,5,50,4,1,1,5,4,5,7,1,1,1,2,5,2,29,1,19,2,9,1,1,7,9,1,10,1,11,,44,60,1,22,9,121.5229452,25.0683995
111,7,24,0,23,2,03中山區,中山區中山北路3段與民族東路口,0,0,2,4,H02,8,3,5,50,4,1,1,5,4,5,7,1,1,1,2,5,2,29,2,18,2,9,4,5,7,21,8,20,10,15,,67,60,1,22,9,121.5229452,25.0683995
111,7,24,0,51,2,04大安區,大安區光復南路116巷26號,0,0,1,1,B01,8,3,5,30,14,9,1,5,4,5,7,4,4,9,4,5,2,16,1,57,3,10,1,1,7,5,1,4,2,8,,8,8,1,22,9,121.5562967,25.04294796
111,7,24,0,51,2,04大安區,大安區光復南路116巷26號,0,0,1,2,C04,8,3,5,30,14,9,1,5,4,5,7,4,4,9,4,5,2,16,1,20,2,9,1,1,7,9,1,10,2,12,,44,8,1,22,9,121.5562967,25.04294796
111,7,24,3,43,2,04大安區,大安區仁愛路4段與仁愛路4段266巷口,0,0,5,1,B01,7,3,5,50,4,1,1,5,4,5,7,2,1,1,1,1,2,15,1,51,2,9,1,1,7,9,1,4,1,8,,14,14,1,22,9,121.5514704,25.0380669
111,7,24,3,43,2,04大安區,大安區仁愛路4段與仁愛路4段266巷口,0,0,5,2,B01,7,3,5,50,4,1,1,5,4,5,7,2,1,1,1,1,2,15,1,61,2,9,1,1,7,9,1,8,1,1,,14,14,1,22,9,121.5514704,25.0380669
111,7,24,3,43,2,04大安區,大安區仁愛路4段與仁愛路4段266巷口,0,0,5,3,H02,7,3,5,50,4,1,1,5,4,5,7,2,1,1,1,1,2,15,2,19,2,9,3,5,7,17,8,20,10,15,,58,14,1,22,9,121.5514704,25.0380669
111,7,24,3,43,2,04大安區,大安區仁愛路4段與仁愛路4段266巷口,0,0,5,4,H02,7,3,5,50,4,1,1,5,4,5,7,2,1,1,1,1,2,15,2,19,2,9,3,5,7,17,8,20,10,15,,58,14,1,22,9,121.5514704,25.0380669
111,7,24,3,43,2,04大安區,大安區仁愛路4段與仁愛路4段266巷口,0,0,5,5,H02,7,3,5,50,4,1,1,5,4,5,7,2,1,1,1,1,2,15,2,19,2,9,3,5,7,17,8,20,10,15,,58,14,1,22,9,121.5514704,25.0380669
111,7,24,3,43,2,04大安區,大安區仁愛路4段與仁愛路4段266巷口,0,0,5,6,,7,3,5,50,4,1,1,5,4,5,7,2,1,1,1,1,2,15,3,,,,,,,,,,,,,67,14,1,,,121.5514704,25.0380669
111,7,24,3,43,2,04大安區,大安區仁愛路4段與仁愛路4段266巷口,0,0,5,7,,7,3,5,50,4,1,1,5,4,5,7,2,1,1,1,1,2,15,3,,,,,,,,,,,,,67,14,1,,,121.5514704,25.0380669
111,7,24,4,45,2,04大安區,大安區敦化南路1段190巷與忠孝東路4段77巷口,0,0,1,1,C03,8,2,5,30,4,1,1,5,4,5,7,4,4,10,5,5,1,15,1,41,2,9,1,1,7,15,1,10,1,12,,6,6,1,22,9,121.5472164,25.04263045
111,7,24,4,45,2,04大安區,大安區敦化南路1段190巷與忠孝東路4段77巷口,0,0,1,2,B01,8,2,5,30,4,1,1,5,4,5,7,4,4,10,5,5,1,15,1,44,3,10,1,1,7,9,1,4,1,1,,14,6,1,22,9,121.5472164,25.04263045
111,7,24,4,53,2,09北投區,北投區承德路6段第119號燈桿前,0,0,3,1,C03,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,4,2,13,2,29,2,9,1,1,7,9,1,10,1,11,,23,23,1,22,9,121.5122906,25.10065666
111,7,24,4,53,2,09北投區,北投區承德路6段第119號燈桿前,0,0,3,2,C03,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,4,2,13,1,52,2,9,1,4,7,14,1,10,1,13,,38,23,1,22,9,121.5122906,25.10065666
111,7,24,4,53,2,09北投區,北投區承德路6段第119號燈桿前,0,0,3,3,H02,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,4,2,13,2,31,2,9,2,5,7,21,8,20,10,15,,67,23,1,22,9,121.5122906,25.10065666
111,7,24,6,32,2,08士林區,士林區福林路與忠勇街口口,0,0,1,1,C03,8,3,5,50,4,1,1,5,4,5,7,2,1,5,4,5,1,12,2,18,2,9,1,1,7,6,1,10,1,11,,9,9,1,22,9,121.5344515,25.09794681
111,7,24,6,32,2,08士林區,士林區福林路與忠勇街口口,0,0,1,2,C03,8,3,5,50,4,1,1,5,4,5,7,2,1,5,4,5,1,12,2,23,3,10,1,1,7,9,1,10,1,14,,44,9,1,22,9,121.5344515,25.09794681
111,7,24,6,37,2,02萬華區,萬華區萬大路486巷11弄與萬大路486巷口,0,0,1,1,F01,8,1,5,30,4,1,1,5,4,5,7,4,4,10,4,5,2,15,1,43,3,10,1,1,7,9,8,20,8,16,,6,6,1,22,9,121.4969632,25.0198916
111,7,24,6,37,2,02萬華區,萬華區萬大路486巷11弄與萬大路486巷口,0,0,1,2,C03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,4,5,2,15,2,63,2,9,1,1,7,9,1,10,2,11,,44,6,1,22,9,121.4969632,25.0198916
111,7,24,7,28,2,10文山區,文山區木柵路4段與木柵路4段111巷口,0,0,2,1,F01,8,1,5,50,3,2,1,5,4,5,7,1,1,5,4,5,2,13,1,47,2,7,3,4,7,9,8,20,1,16,,23,23,1,21,8,121.5735399,24.99726209
111,7,24,7,28,2,10文山區,文山區木柵路4段與木柵路4段111巷口,0,0,2,2,F01,8,1,5,50,3,2,1,5,4,5,7,1,1,5,4,5,2,13,1,50,2,9,3,4,7,9,8,20,2,16,,44,23,1,21,8,121.5735399,24.99726209
111,7,24,7,30,2,05中正區,中正區牯嶺街與廈門街99巷口口,0,0,1,1,B03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,1,43,3,10,1,1,7,9,1,8,2,6,,14,14,1,22,9,121.5190292,25.02382393
111,7,24,7,30,2,05中正區,中正區牯嶺街與廈門街99巷口口,0,0,1,2,C03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,1,20,2,9,1,1,7,9,1,10,2,11,,6,14,1,22,9,121.5190292,25.02382393
111,7,24,7,45,2,10文山區,文山區新光路1段65巷47號,0,0,1,1,B03,8,1,5,30,15,9,1,5,4,5,3,4,4,10,5,5,2,17,1,44,3,10,3,4,7,6,1,8,2,5,,9,9,1,22,9,121.575087,24.99074078
111,7,24,7,45,2,10文山區,文山區新光路1段65巷47號,0,0,1,2,C03,8,1,5,30,15,9,1,5,4,5,3,4,4,10,5,5,2,17,2,55,2,9,3,4,7,9,4,11,2,11,,42,9,1,22,9,121.575087,24.99074078
111,7,24,8,42,2,12內湖區,內湖區成美橋與新明路298巷口,0,0,1,1,A11,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,11,1,55,3,10,1,1,7,5,1,2,1,6,,8,8,1,22,9,121.582184,25.0556989
111,7,24,8,42,2,12內湖區,內湖區成美橋與新明路298巷口,0,0,1,2,C03,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,11,1,21,2,9,1,1,7,9,3,18,1,11,,14,8,1,22,9,121.582184,25.0556989
111,7,24,8,55,2,05中正區,中正區汀州路1段324號口,0,0,1,1,B03,8,1,5,50,3,1,1,5,4,5,7,1,1,5,5,5,2,16,1,47,3,10,1,1,7,11,1,8,1,5,,10,10,1,22,9,121.5123634,25.0265723
111,7,24,8,55,2,05中正區,中正區汀州路1段324號口,0,0,1,2,C03,8,1,5,50,3,1,1,5,4,5,7,1,1,5,5,5,2,16,2,46,2,9,1,1,7,9,1,10,1,14,,23,10,1,22,9,121.5123634,25.0265723
111,7,24,8,55,2,05中正區,中正區金華街與金華街32巷口口,0,0,2,1,H01,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,3,1,23,2,9,4,5,8,16,8,20,1,16,,51,51,1,22,9,121.5216237,25.0311879
111,7,24,8,55,2,05中正區,中正區金華街與金華街32巷口口,0,0,2,2,C03,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,3,1,60,2,9,1,1,7,9,1,10,1,11,,15,51,1,22,9,121.5216237,25.0311879
111,7,24,8,59,2,02萬華區,萬華區水源路(CCTV-BK060燈桿),0,0,3,1,C03,8,1,5,40,14,9,1,5,4,5,7,4,4,9,4,5,2,12,1,26,2,9,1,1,7,7,1,10,1,14,,7,7,1,22,9,121.5039497,25.01978083
111,7,24,8,59,2,02萬華區,萬華區水源路(CCTV-BK060燈桿),0,0,3,2,C03,8,1,5,40,14,9,1,5,4,5,7,4,4,9,4,5,2,12,1,23,2,9,1,1,7,9,1,10,1,12,,44,7,1,22,9,121.5039497,25.01978083
111,7,24,8,59,2,02萬華區,萬華區水源路(CCTV-BK060燈桿),0,0,3,3,H02,8,1,5,40,14,9,1,5,4,5,7,4,4,9,4,5,2,12,1,24,2,9,1,5,7,21,8,20,10,16,,67,7,1,22,9,121.5039497,25.01978083
111,7,24,9,6,2,09北投區,北投區石牌路2段與立農街2段口,0,0,1,1,C04,8,1,5,30,3,1,1,5,4,5,7,1,1,10,5,5,2,11,1,31,3,10,1,1,7,9,1,10,1,11,,4,4,1,22,9,121.5186032,25.1188898
111,7,24,9,6,2,09北投區,北投區石牌路2段與立農街2段口,0,0,1,2,C03,8,1,5,30,3,1,1,5,4,5,7,1,1,10,5,5,2,11,1,47,2,9,1,1,7,5,1,10,1,11,,25,4,1,22,9,121.5186032,25.1188898
111,7,24,9,10,2,02萬華區,萬華區萬大路449巷28弄與萬大路449巷口,0,0,2,1,C03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,1,19,2,9,2,4,7,9,1,10,1,12,,6,6,1,22,9,121.4993031,25.02043864
111,7,24,9,10,2,02萬華區,萬華區萬大路449巷28弄與萬大路449巷口,0,0,2,2,C03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,2,77,2,9,1,4,7,9,1,10,1,11,,23,6,1,22,9,121.4993031,25.02043864
111,7,24,9,14,2,07信義區,信義區吳興街156巷29弄1號,0,0,2,1,C03,8,1,5,30,14,9,1,5,4,5,7,4,4,9,5,5,2,12,1,18,2,9,1,1,7,9,1,10,9,12,,13,13,1,22,9,121.560699,25.02848033
111,7,24,9,14,2,07信義區,信義區吳興街156巷29弄1號,0,0,2,2,F01,8,1,5,30,14,9,1,5,4,5,7,4,4,9,5,5,2,12,2,63,2,9,1,1,7,5,8,20,1,16,,8,13,1,22,9,121.560699,25.02848033
111,7,24,9,17,2,04大安區,大安區辛亥路3段往西方向,0,0,1,1,B01,8,1,5,50,14,9,1,5,4,5,7,2,1,8,3,5,1,12,1,66,3,10,1,1,7,1,1,4,1,2,,23,23,1,10,4,121.5521054,25.01506288
111,7,24,9,17,2,04大安區,大安區辛亥路3段往西方向,0,0,1,2,C03,8,1,5,50,14,9,1,5,4,5,7,2,1,8,3,5,1,12,1,76,2,7,1,1,7,1,1,10,1,14,,44,23,1,20,8,121.5521054,25.01506288
111,7,24,9,17,2,08士林區,士林區天母北路41號停車格旁,0,0,1,1,B12,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,1,48,3,10,1,1,7,1,1,8,1,8,,19,19,1,21,8,121.5263913,25.11971831
111,7,24,9,17,2,08士林區,士林區天母北路41號停車格旁,0,0,1,2,F01,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,1,53,2,7,1,1,7,9,8,20,1,16,,44,19,1,21,8,121.5263913,25.11971831
111,7,24,9,17,2,08士林區,士林區天母北路41號停車格旁,0,0,1,3,B03,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,1,43,3,10,1,1,7,13,1,8,9,15,,38,19,1,21,8,121.5263913,25.11971831
111,7,24,9,24,2,07信義區,信義區松勤街與松平路99巷口口,0,0,1,1,B03,8,1,5,50,3,2,1,5,4,5,7,4,4,9,4,5,2,17,1,49,3,10,1,1,7,5,1,8,2,4,,4,4,1,22,9,121.5676727,25.03182606
111,7,24,9,24,2,07信義區,信義區松勤街與松平路99巷口口,0,0,1,2,C03,8,1,5,50,3,2,1,5,4,5,7,4,4,9,4,5,2,17,1,41,2,9,1,1,7,6,1,10,2,14,,23,4,1,22,9,121.5676727,25.03182606
111,7,24,9,30,2,04大安區,大安區忠孝東路4段與光復南路口,0,0,2,1,C03,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,2,70,2,9,1,4,7,11,4,8,1,11,,26,26,1,22,9,121.5576193,25.0414125
111,7,24,9,30,2,04大安區,大安區忠孝東路4段與光復南路口,0,0,2,2,C03,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,2,24,3,10,1,4,7,1,1,10,1,13,,44,26,1,22,9,121.5576193,25.0414125
111,7,24,9,30,2,04大安區,大安區忠孝東路4段與光復南路口,0,0,2,3,C03,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,1,57,2,9,1,4,7,1,1,10,1,14,,44,26,1,22,9,121.5576193,25.0414125
111,7,24,9,50,2,10文山區,文山區忠順街1段與忠順街1段9巷口,0,0,1,1,B03,8,1,5,30,3,1,1,5,4,5,7,3,1,5,3,5,2,16,1,71,3,10,3,4,7,5,1,8,11,1,,42,42,1,22,9,121.5570536,24.98357502
111,7,24,9,50,2,10文山區,文山區忠順街1段與忠順街1段9巷口,0,0,1,2,C03,8,1,5,30,3,1,1,5,4,5,7,3,1,5,3,5,2,16,1,48,2,9,3,4,7,9,1,10,11,12,,42,42,1,22,9,121.5570536,24.98357502
111,7,24,9,58,2,11南港區,南港區研究院路1段113號,0,0,1,1,C03,8,1,5,50,14,9,1,5,4,5,6,2,1,3,2,3,2,17,1,39,2,8,1,4,7,7,1,10,1,15,,7,7,1,22,9,121.615721,25.0452078
111,7,24,9,58,2,11南港區,南港區研究院路1段113號,0,0,1,2,C03,8,1,5,50,14,9,1,5,4,5,6,2,1,3,2,3,2,17,1,51,3,10,1,4,7,9,1,10,1,11,,23,7,1,22,9,121.615721,25.0452078
111,7,24,10,33,2,04大安區,大安區杭州南路2段51巷與愛國東路21巷口,0,0,1,1,B12,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,1,61,3,10,1,1,7,6,1,8,2,8,,6,6,1,22,9,121.5242353,25.0329417
111,7,24,10,33,2,04大安區,大安區杭州南路2段51巷與愛國東路21巷口,0,0,1,2,C03,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,2,25,2,9,1,1,7,9,1,10,2,11,,23,6,1,22,9,121.5242353,25.0329417
111,7,24,11,14,2,09北投區,北投區中央北路4段182號對面,0,0,2,1,C03,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,13,1,29,2,9,1,1,7,9,1,10,2,11,,23,23,1,22,9,121.4751564,25.13274022
111,7,24,11,14,2,09北投區,北投區中央北路4段182號對面,0,0,2,2,C03,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,13,1,25,3,10,1,1,7,10,1,10,2,13,,7,23,1,22,9,121.4751564,25.13274022
111,7,24,11,14,2,09北投區,北投區中央北路4段182號對面,0,0,2,3,A02,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,13,1,61,3,10,1,1,7,1,1,2,11,15,,19,23,1,22,9,121.4751564,25.13274022
111,7,24,11,14,2,09北投區,北投區中央北路4段182號對面,0,0,2,4,H02,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,13,2,53,2,9,1,5,7,20,8,20,10,16,,67,23,1,22,9,121.4751564,25.13274022
111,7,24,11,28,2,03中山區,中山區合江街與興安街口,0,0,1,1,B01,8,1,5,50,4,1,1,5,4,5,7,1,1,4,5,5,1,16,1,52,3,10,3,4,7,9,1,1,1,7,,25,25,1,22,9,121.5391554,25.05616805
111,7,24,11,28,2,03中山區,中山區合江街與興安街口,0,0,1,2,C03,8,1,5,50,4,1,1,5,4,5,7,1,1,4,5,5,1,16,1,75,2,9,1,4,7,9,1,10,1,11,,44,25,1,22,9,121.5391554,25.05616805
111,7,24,11,38,2,01大同區,大同區台北橋機車道,0,0,3,1,C03,8,1,5,50,14,11,1,5,4,5,7,4,4,10,4,5,2,13,1,59,2,9,3,4,7,9,1,10,1,11,,16,16,1,22,9,121.5106629,25.06310242
111,7,24,11,38,2,01大同區,大同區台北橋機車道,0,0,3,2,B03,8,1,5,50,14,11,1,5,4,5,7,4,4,10,4,5,2,13,2,41,3,10,3,4,7,12,1,8,1,7,,26,16,1,22,9,121.5106629,25.06310242
111,7,24,11,38,2,01大同區,大同區台北橋機車道,0,0,3,3,C03,8,1,5,50,14,11,1,5,4,5,7,4,4,10,4,5,2,13,2,58,2,9,3,4,7,9,3,18,1,11,,44,16,1,22,9,121.5106629,25.06310242
111,7,24,11,38,2,01大同區,大同區台北橋機車道,0,0,3,4,H02,8,1,5,50,14,11,1,5,4,5,7,4,4,10,4,5,2,13,2,56,2,9,4,5,7,20,8,20,10,16,,67,16,1,22,9,121.5106629,25.06310242
111,7,24,12,0,2,03中山區,中山區建國高架道往南，084號燈桿處,0,0,2,1,B03,8,1,5,70,10,9,1,5,4,5,7,4,4,1,4,5,2,13,1,42,3,10,3,4,7,9,1,8,1,1,,16,16,1,22,9,121.5366211,25.04777309
111,7,24,12,0,2,03中山區,中山區建國高架道往南，084號燈桿處,0,0,2,2,B01,8,1,5,70,10,9,1,5,4,5,7,4,4,1,4,5,2,13,1,63,2,9,3,4,7,14,1,4,1,3,,44,16,1,22,9,121.5366211,25.04777309
111,7,24,12,0,2,03中山區,中山區建國高架道往南，084號燈桿處,0,0,2,4,H02,8,1,5,70,10,9,1,5,4,5,7,4,4,1,4,5,2,13,2,38,2,9,4,5,7,20,8,20,10,16,,67,16,1,22,9,121.5366211,25.04777309
111,7,24,12,0,2,03中山區,中山區建國高架道往南，084號燈桿處,0,0,2,3,B03,8,1,5,70,10,9,1,5,4,5,7,4,4,1,4,5,2,13,1,54,3,10,3,4,7,14,1,8,1,3,,44,16,1,22,9,121.5366211,25.04777309
111,7,24,12,18,2,07信義區,信義區松德路10號,0,0,1,1,C03,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,11,1,67,3,10,1,1,7,6,1,10,1,11,,44,44,1,22,8,121.5774081,25.03946562
111,7,24,12,18,2,07信義區,信義區松德路10號,0,0,1,2,F01,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,11,1,57,3,10,1,1,7,9,8,20,1,16,,5,44,1,22,8,121.5774081,25.03946562
111,7,24,12,18,2,07信義區,信義區松德路10號,0,0,1,3,H02,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,11,2,30,2,5,4,5,7,20,8,20,10,16,,67,44,1,22,8,121.5774081,25.03946562
111,7,24,12,23,2,04大安區,大安區復興南路2段148巷46號,0,0,2,1,B03,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,1,72,3,10,1,1,7,9,1,8,2,5,,23,23,1,22,9,121.5413411,25.0284723
111,7,24,12,23,2,04大安區,大安區復興南路2段148巷46號,0,0,2,2,C03,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,1,41,2,9,1,1,7,14,1,10,2,13,,42,23,1,22,9,121.5413411,25.0284723
111,7,24,12,23,2,04大安區,大安區復興南路2段148巷46號,0,0,2,3,H02,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,2,35,2,6,1,5,7,20,8,20,10,16,,67,23,1,22,9,121.5413411,25.0284723
111,7,24,12,30,2,06松山區,松山區八德路4段與八德路4段106巷口,0,0,1,1,B01,8,1,5,50,4,1,1,5,4,5,7,2,1,4,3,5,2,16,1,63,3,10,1,1,7,5,1,4,1,5,,6,6,1,22,9,121.5610202,25.04852355
111,7,24,12,30,2,06松山區,松山區八德路4段與八德路4段106巷口,0,0,1,2,C03,8,1,5,50,4,1,1,5,4,5,7,2,1,4,3,5,2,16,1,20,2,9,1,1,7,9,1,10,1,11,,13,6,1,22,9,121.5610202,25.04852355
111,7,24,12,42,2,07信義區,信義區忠孝東路5段790巷23弄與忠孝東路5段790巷口,0,0,1,1,C03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,1,32,2,9,3,4,7,9,1,9,1,12,,6,6,1,22,9,121.5824229,25.0426727
111,7,24,12,42,2,07信義區,信義區忠孝東路5段790巷23弄與忠孝東路5段790巷口,0,0,1,2,B03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,1,29,3,10,3,4,7,9,1,8,1,6,,14,6,1,22,9,121.5824229,25.0426727
111,7,24,12,50,2,09北投區,北投區立農街1段與立農街1段320巷口,0,0,1,1,B02,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,2,57,3,10,1,1,7,9,1,8,2,4,,6,6,1,22,9,121.5067379,25.11949562
111,7,24,12,50,2,09北投區,北投區立農街1段與立農街1段320巷口,0,0,1,2,C03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,1,23,2,9,1,1,7,9,1,10,2,11,,23,6,1,22,9,121.5067379,25.11949562
111,7,24,13,10,2,03中山區,中山區合江街130巷與民生東路3段9巷口口,0,0,1,1,C03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,1,25,2,8,3,4,7,9,1,10,1,11,,6,6,1,22,9,121.5378382,25.0595212
111,7,24,13,10,2,03中山區,中山區合江街130巷與民生東路3段9巷口口,0,0,1,2,C03,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,1,49,3,10,3,4,7,9,1,10,2,14,,44,6,1,22,9,121.5378382,25.0595212
111,7,24,13,27,2,08士林區,士林區美崙街(新光醫院後門前),0,0,1,1,B03,8,1,5,50,3,1,1,5,4,5,7,4,4,9,5,5,1,16,1,26,3,10,1,1,7,5,1,8,1,4,,8,8,1,22,9,121.5192462,25.09593822
111,7,24,13,27,2,08士林區,士林區美崙街(新光醫院後門前),0,0,1,2,C03,8,1,5,50,3,1,1,5,4,5,7,4,4,9,5,5,1,16,1,70,2,9,1,1,7,9,1,10,1,11,,4,8,1,22,9,121.5192462,25.09593822
111,7,24,13,58,2,02萬華區,萬華區堤外便道往北雙園034號燈桿,0,0,3,1,C03,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,1,13,2,30,2,9,1,4,7,9,1,10,1,13,,44,44,1,22,9,121.4914146,25.03649141
111,7,24,13,58,2,02萬華區,萬華區堤外便道往北雙園034號燈桿,0,0,3,2,C03,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,1,13,2,45,2,9,1,4,7,11,1,10,1,13,,44,44,1,22,9,121.4914146,25.03649141
111,7,24,13,58,2,02萬華區,萬華區堤外便道往北雙園034號燈桿,0,0,3,3,H02,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,1,13,2,28,2,9,4,5,7,21,8,20,10,16,,67,44,1,22,9,121.4914146,25.03649141
111,7,24,14,15,2,01大同區,大同區承德路2段與平陽街口,0,0,1,1,B03,8,1,5,50,4,1,1,5,4,1,7,2,1,1,4,5,2,16,1,61,3,10,3,4,7,5,1,8,1,6,,8,8,1,22,9,121.5180633,25.05476848
111,7,24,14,15,2,01大同區,大同區承德路2段與平陽街口,0,0,1,2,C03,8,1,5,50,4,1,1,5,4,1,7,2,1,1,4,5,2,16,1,18,2,9,3,4,7,9,1,10,1,11,,23,8,1,22,9,121.5180633,25.05476848
111,7,24,14,40,2,10文山區,文山區羅斯福路6段142巷與景仁街口,0,0,2,1,B01,8,1,5,30,4,2,1,5,4,5,7,4,4,10,5,5,2,14,1,52,3,10,1,1,7,2,1,4,1,3,,12,12,1,22,9,121.5404326,24.9962114
111,7,24,14,40,2,10文山區,文山區羅斯福路6段142巷與景仁街口,0,0,2,2,C03,8,1,5,30,4,2,1,5,4,5,7,4,4,10,5,5,2,14,1,39,3,10,1,1,7,9,1,10,1,14,,32,12,1,22,9,121.5404326,24.9962114
111,7,24,14,40,2,10文山區,文山區羅斯福路6段142巷與景仁街口,0,0,2,3,H02,8,1,5,30,4,2,1,5,4,5,7,4,4,10,5,5,2,14,2,41,2,7,4,5,7,20,8,20,10,16,,67,12,1,22,9,121.5404326,24.9962114
111,7,24,14,40,2,10文山區,文山區羅斯福路6段142巷與景仁街口,0,0,2,4,H02,8,1,5,30,4,2,1,5,4,5,7,4,4,10,5,5,2,14,1,7,2,8,1,5,7,20,8,20,10,16,,67,12,1,22,9,121.5404326,24.9962114
111,7,24,14,42,2,12內湖區,內湖區康寧路1段195巷3號與康寧路1段255巷口,0,0,1,1,B03,8,1,5,30,4,2,1,5,4,5,7,4,4,10,5,5,2,15,1,32,3,10,1,1,7,9,1,8,1,8,,6,6,1,22,9,121.5979551,25.07936017
111,7,24,14,42,2,12內湖區,內湖區康寧路1段195巷3號與康寧路1段255巷口,0,0,1,2,C03,8,1,5,30,4,2,1,5,4,5,7,4,4,10,5,5,2,15,1,26,2,8,1,1,7,9,1,10,1,12,,13,6,1,22,9,121.5979551,25.07936017
111,7,24,14,55,2,03中山區,中山區長春路208號,0,0,2,1,C03,8,1,5,50,14,8,1,5,4,5,7,4,4,5,4,4,2,12,1,35,2,5,1,1,7,8,1,10,1,12,,7,7,1,22,9,121.5373465,25.05472557
